BMSB2312280207	1	2023-12-28 14:40:31.000	0	0	1		16500		U1801011347010	NULL	1	NULL	50000	33500	NULL	NULL	0
BMSB2312280208	1	2023-12-28 14:42:42.000	0	0	1		90500		U1801011347010	NULL	1	NULL	91000	500	NULL	NULL	0
BMSB2312280209	1	2023-12-28 14:43:37.000	0	0	1		16000		U1801011347010	NULL	1	NULL	20000	4000	NULL	NULL	0
BMSB2312280210	1	2023-12-28 14:44:41.000	0	0	1		17900	KEPERLUAN KASIR ULAN 	U1801011347010	NULL	1	NULL	17900	0	NULL	NULL	0
BMSB2312280211	1	2023-12-28 14:45:16.000	0	0	1		5000	KEPERLUAN KASIR 	U1801011347010	NULL	1	NULL	5000	0	NULL	NULL	0
BMSB2312280212	1	2023-12-28 14:46:46.000	0	0	1		82800		U1801011347010	NULL	1	NULL	100000	17200	NULL	NULL	0
BMSB2312280213	1	2023-12-28 14:49:42.000	0	0	1		17900		U1801011347010	NULL	1	NULL	20000	2100	NULL	NULL	0
BMSB2312280214	1	2023-12-28 14:50:58.000	0	0	1		22500		U1801011347010	NULL	1	NULL	25000	2500	NULL	NULL	0
BMSB2312280215	1	2023-12-28 15:01:28.000	0	0	1		17500		U1801011347010	NULL	1	NULL	20000	2500	NULL	NULL	0
BMSB2312280216	1	2023-12-28 15:04:11.000	0	0	1		14500		U1801011347010	NULL	1	NULL	15000	500	NULL	NULL	0
BMSB2312280217	1	2023-12-28 15:05:51.000	0	0	1		54800		U1801011347010	NULL	1	NULL	60000	5200	NULL	NULL	0
BMSB2312280218	1	2023-12-28 15:14:18.000	0	0	1		68500		U1801011347010	NULL	1	NULL	100000	31500	NULL	NULL	0
BMSB2312280219	1	2023-12-28 15:20:29.000	0	0	1		26500		U1801011347010	NULL	1	NULL	50000	23500	NULL	NULL	0
BMSB2312280220	1	2023-12-28 15:21:47.000	0	0	1		102300		U1801011347010	NULL	1	NULL	102500	200	NULL	NULL	0
BMSB2312280221	1	2023-12-28 15:22:09.000	0	0	1		14500		U1801011347010	NULL	1	NULL	20000	5500	NULL	NULL	0
BMSB2312280222	1	2023-12-28 15:24:42.000	0	0	1		87400		U1801011347010	NULL	1	NULL	90000	2600	NULL	NULL	0
BMSB2312280223	1	2023-12-28 15:28:03.000	0	0	1		69600		U1801011347010	NULL	1	NULL	100000	30400	NULL	NULL	0
BMSB2312280224	1	2023-12-28 15:34:17.000	0	0	1		37300		U1801011347010	NULL	1	NULL	100000	62700	NULL	NULL	0
BMSB2312280225	1	2023-12-28 15:34:40.000	0	0	1		32000		U1801011347010	NULL	1	NULL	32000	0	NULL	NULL	0
BMSB2312280226	1	2023-12-28 15:37:10.000	0	0	1		260700		U1801011347010	NULL	1	NULL	270000	9300	NULL	NULL	0
BMSB2312280227	1	2023-12-28 15:37:35.000	0	0	1		79500		U1801011347010	NULL	1	NULL	100000	20500	NULL	NULL	0
BMSB2312280228	1	2023-12-28 15:38:31.000	0	0	1		5000		U1801011347010	NULL	1	NULL	5000	0	NULL	NULL	0
BMSB2312280229	1	2023-12-28 15:39:25.000	0	0	1		53300		U1801011347010	NULL	1	NULL	100000	46700	NULL	NULL	0
BMSB2312280230	1	2023-12-28 15:40:36.000	0	0	1		98700	COD 	U1801011347010	NULL	1	NULL	100000	1300	NULL	NULL	0
BMSB2312280231	1	2023-12-28 15:41:06.000	0	0	1		10000		U1801011347010	NULL	1	NULL	10000	0	NULL	NULL	0
BMSB2312280232	1	2023-12-28 15:41:24.000	0	0	1		3000		U1801011347010	NULL	1	NULL	20000	17000	NULL	NULL	0
BMSB2312280233	1	2023-12-28 15:43:10.000	0	0	1		74400		U1801011347010	NULL	1	NULL	75000	600	NULL	NULL	0
BMSB2312280234	1	2023-12-28 15:43:52.000	0	0	1		5900		U1801011347010	NULL	1	NULL	7000	1100	NULL	NULL	0
BMSB2312280235	1	2023-12-28 15:44:37.000	0	0	1		28000		U1801011347010	NULL	1	NULL	50000	22000	NULL	NULL	0
BMSB2312280236	1	2023-12-28 15:46:54.000	0	0	1		7000		U1801011347010	NULL	1	NULL	50000	43000	NULL	NULL	0
BMSB2312280237	1	2023-12-28 15:47:25.000	0	0	1		13900		U1801011347010	NULL	1	NULL	20000	6100	NULL	NULL	0
BMSB2312280238	1	2023-12-28 15:47:55.000	0	0	1		20700		U1801011347010	NULL	1	NULL	21000	300	NULL	NULL	0
BMSB2312280239	1	2023-12-28 15:50:30.000	0	0	1		35500	QR	U1801011347010	NULL	1	NULL	35500	0	NULL	NULL	0
BMSB2312280240	1	2023-12-28 15:50:49.000	0	0	1		11500		U1801011347010	NULL	1	NULL	12000	500	NULL	NULL	0
BMSB2312280241	1	2023-12-28 15:51:30.000	0	0	1		5500		U1801011347010	NULL	1	NULL	50000	44500	NULL	NULL	0
BMSB2312280242	1	2023-12-28 15:53:19.000	0	0	1		10000		U1801011347010	NULL	1	NULL	10000	0	NULL	NULL	0
BMSB2312280243	1	2023-12-28 15:54:07.000	0	0	1		6000		U1801011347010	NULL	1	NULL	20000	14000	NULL	NULL	0
BMSB2312280244	1	2023-12-28 15:57:39.000	0	0	1		15000		U1801011347010	NULL	1	NULL	100000	85000	NULL	NULL	0
BMSB2312280245	1	2023-12-28 15:58:28.000	0	0	1		11900		U1801011347010	NULL	1	NULL	12000	100	NULL	NULL	0
BMSB2312280246	1	2023-12-28 15:59:11.000	0	0	1		67900		U1801011347010	NULL	1	NULL	70000	2100	NULL	NULL	0
BMSB2312280247	1	2023-12-28 15:59:40.000	0	0	1		7900		U1801011347010	NULL	1	NULL	8000	100	NULL	NULL	0
BMSB2312280248	1	2023-12-28 16:01:12.000	0	0	1		24000		U1801011347010	NULL	1	NULL	25000	1000	NULL	NULL	0
BMSB2312280249	1	2023-12-28 16:02:00.000	0	0	1		16900		U1801011347010	NULL	1	NULL	50000	33100	NULL	NULL	0
BMSB2312280250	1	2023-12-28 16:02:18.000	0	0	1		7500		U1801011347010	NULL	1	NULL	7500	0	NULL	NULL	0
BMSB2312280251	1	2023-12-28 16:03:56.000	0	0	1		87100		U1801011347010	NULL	1	NULL	100000	12900	NULL	NULL	0
BMSB2312280252	1	2023-12-28 16:05:29.000	0	0	1		7900		U1801011347010	NULL	1	NULL	50000	42100	NULL	NULL	0
BMSB2312280253	1	2023-12-28 16:06:23.000	0	0	1		14900		U1801011347010	NULL	1	NULL	20000	5100	NULL	NULL	0
BMSB2312280254	1	2023-12-28 16:14:10.000	0	0	1		75700		U1801011347010	NULL	1	NULL	100000	24300	NULL	NULL	0
BMSB2312280255	1	2023-12-28 16:14:47.000	0	0	1		13500		U1801011347010	NULL	1	NULL	20000	6500	NULL	NULL	0
BMSB2312280256	1	2023-12-28 16:15:22.000	0	0	1		3000		U1801011347010	NULL	1	NULL	3000	0	NULL	NULL	0
BMSB2312280257	1	2023-12-28 16:16:34.000	0	0	1		7800		U1801011347010	NULL	1	NULL	7800	0	NULL	NULL	0
BMSB2312280258	1	2023-12-28 16:17:53.000	0	0	1		50000		U1801011347010	NULL	1	NULL	50000	0	NULL	NULL	0
BMSB2312280259	1	2023-12-28 16:18:41.000	0	0	1		2500		U1801011347010	NULL	1	NULL	2500	0	NULL	NULL	0
BMSB2312280260	1	2023-12-28 16:19:04.000	0	0	1		3500		U1801011347010	NULL	1	NULL	5000	1500	NULL	NULL	0
BMSB2312280261	1	2023-12-28 16:19:47.000	0	0	1		18800		U1801011347010	NULL	1	NULL	100000	81200	NULL	NULL	0
BMSB2312280262	1	2023-12-28 16:20:14.000	0	0	1		13300		U1801011347010	NULL	1	NULL	20000	6700	NULL	NULL	0
BMSB2312280263	1	2023-12-28 16:21:43.000	0	0	1		26400		U1801011347010	NULL	1	NULL	50000	23600	NULL	NULL	0
BMSB2312280264	1	2023-12-28 16:22:02.000	0	0	1		21500		U1801011347010	NULL	1	NULL	22500	1000	NULL	NULL	0
BMSB2312280265	1	2023-12-28 16:23:31.000	0	0	1		32400		U1801011347010	NULL	1	NULL	40000	7600	NULL	NULL	0
BMSB2312280266	1	2023-12-28 16:24:40.000	0	0	1		64400		U1801011347010	NULL	1	NULL	65000	600	NULL	NULL	0
BMSB2312280267	1	2023-12-28 16:27:29.000	0	0	1		34900		U1801011347010	NULL	1	NULL	50000	15100	NULL	NULL	0
BMSB2312280268	1	2023-12-28 16:30:58.000	0	0	1		17300		U1801011347010	NULL	1	NULL	50000	32700	NULL	NULL	0
BMSB2312280269	1	2023-12-28 16:31:28.000	0	0	1		3500		U1801011347010	NULL	1	NULL	3500	0	NULL	NULL	0
BMSB2312280270	1	2023-12-28 16:33:35.000	0	0	1		42000		U1801011347010	NULL	1	NULL	52000	10000	NULL	NULL	0
BMSB2312280271	1	2023-12-28 16:34:49.000	0	0	1		32000		U1801011347010	NULL	1	NULL	32000	0	NULL	NULL	0
BMSB2312280272	1	2023-12-28 16:35:25.000	0	0	1		42500		U1801011347010	NULL	1	NULL	50500	8000	NULL	NULL	0
BMSB2312280273	1	2023-12-28 16:37:32.000	0	0	1		35500		U1801011347010	NULL	1	NULL	50000	14500	NULL	NULL	0
BMSB2312280274	1	2023-12-28 16:39:00.000	0	0	1		65400		U1801011347010	NULL	1	NULL	100000	34600	NULL	NULL	0
BMSB2312280275	1	2023-12-28 16:39:54.000	0	0	1		42600		U1801011347010	NULL	1	NULL	50000	7400	NULL	NULL	0
BMSB2312280276	1	2023-12-28 16:42:19.000	0	0	1		138200		U1801011347010	NULL	1	NULL	150000	11800	NULL	NULL	0
BMSB2312280277	1	2023-12-28 16:42:46.000	0	0	1		9900		U1801011347010	NULL	1	NULL	10000	100	NULL	NULL	0
BMSB2312280278	1	2023-12-28 16:43:21.000	0	0	1		10000		U1801011347010	NULL	1	NULL	10000	0	NULL	NULL	0
BMSB2312280279	1	2023-12-28 16:43:51.000	0	0	1		5500		U1801011347010	NULL	1	NULL	10500	5000	NULL	NULL	0
BMSB2312280280	1	2023-12-28 16:47:23.000	0	0	1		230500		U1801011347010	NULL	1	NULL	232000	1500	NULL	NULL	0
BMSB2312280281	1	2023-12-28 16:48:13.000	0	0	1		19400		U1801011347010	NULL	1	NULL	50000	30600	NULL	NULL	0
BMSB2312280282	1	2023-12-28 16:49:41.000	0	0	1		42800		U1801011347010	NULL	1	NULL	42800	-42800	NULL	NULL	0
BMSB2312280283	1	2023-12-28 16:50:25.000	0	0	1		41400		U1801011347010	NULL	1	NULL	100000	58600	NULL	NULL	0
BMSB2312280284	1	2023-12-28 16:52:30.000	0	0	1		84200		U1801011347010	NULL	1	NULL	100000	15800	NULL	NULL	0
BMSB2312280285	1	2023-12-28 16:53:45.000	0	0	1		55600		U1801011347010	NULL	1	NULL	100000	44400	NULL	NULL	0
BMSB2312280286	1	2023-12-28 16:54:20.000	0	0	1		43500		U1801011347010	NULL	1	NULL	50000	6500	NULL	NULL	0
BMSB2312280287	1	2023-12-28 16:55:24.000	0	0	1		40400		U1801011347010	NULL	1	NULL	45000	4600	NULL	NULL	0
BMSB2312280288	1	2023-12-28 16:56:52.000	0	0	1		311500		U1801011347010	NULL	1	NULL	400000	88500	NULL	NULL	0
BMSB2312280289	1	2023-12-28 16:57:40.000	0	0	1		58500		U1801011347010	NULL	1	NULL	60000	1500	NULL	NULL	0
BMSB2312280290	1	2023-12-28 17:00:47.000	0	0	1		106700		U1801011347010	NULL	1	NULL	107000	300	NULL	NULL	0
BMSB2312280291	1	2023-12-28 17:01:20.000	0	0	1		8500		U1801011347010	NULL	1	NULL	9000	500	NULL	NULL	0
BMSB2312280292	1	2023-12-28 17:01:45.000	0	0	1		16900		U1801011347010	NULL	1	NULL	20000	3100	NULL	NULL	0
BMSB2312280293	1	2023-12-28 17:03:26.000	0	0	1		50500		U1801011347010	NULL	1	NULL	50500	0	NULL	NULL	0
BMSB2312280294	1	2023-12-28 17:04:11.000	0	0	1		83500		U1801011347010	NULL	1	NULL	100000	16500	NULL	NULL	0
BMSB2312280295	1	2023-12-28 17:06:00.000	0	0	1		9800		U1801011347010	NULL	1	NULL	50000	40200	NULL	NULL	0
BMSB2312280296	1	2023-12-28 17:06:23.000	0	0	1		4500		U1801011347010	NULL	1	NULL	6000	1500	NULL	NULL	0
BMSB2312280297	1	2023-12-28 17:07:09.000	0	0	1		29500		U1801011347010	NULL	1	NULL	100000	70500	NULL	NULL	0
BMSB2312280298	1	2023-12-28 17:07:33.000	0	0	1		4500		U1801011347010	NULL	1	NULL	5000	500	NULL	NULL	0
BMSB2312280299	1	2023-12-28 17:08:32.000	0	0	1		7400		U1801011347010	NULL	1	NULL	10000	2600	NULL	NULL	0
BMSB2312280300	1	2023-12-28 17:10:27.000	0	0	1		4000		U1801011347010	NULL	1	NULL	4000	0	NULL	NULL	0
BMSB2312280301	1	2023-12-28 17:11:34.000	0	0	1		14000		U1801011347010	NULL	1	NULL	15000	1000	NULL	NULL	0
BMSB2312280302	1	2023-12-28 17:15:31.000	0	0	1		69000		U1801011347010	NULL	1	NULL	120000	51000	NULL	NULL	0
BMSB2312280303	1	2023-12-28 17:18:51.000	0	0	1		166800	MARTABAK 	U1801011347010	NULL	1	NULL	200000	33200	NULL	NULL	0
BMSB2312280304	1	2023-12-28 17:44:59.000	0	0	1		34400		U2002141628140	NULL	1	NULL	34400	0	NULL	NULL	0
BMSB2312280305	1	2023-12-28 17:53:42.000	0	0	1		270400	qr perna 	U2002141628140	NULL	1	NULL	270400	0	NULL	NULL	0
BMSB2312280306	1	2023-12-28 17:55:15.000	0	0	1		75400		U2002141628140	NULL	1	NULL	100000	24600	NULL	NULL	0
BMSB2312280307	1	2023-12-28 17:56:00.000	0	0	1		15000		U2002141628140	NULL	1	NULL	15000	0	NULL	NULL	0
BMSB2312280308	1	2023-12-28 17:57:45.000	0	0	1		9800		U2002141628140	NULL	1	NULL	10000	200	NULL	NULL	0
BMSB2312280309	1	2023-12-28 18:00:41.000	0	0	1		188400		U2002141628140	NULL	1	NULL	200000	11600	NULL	NULL	0
BMSB2312280310	1	2023-12-28 18:02:56.000	0	0	1		71000		U2002141628140	NULL	1	NULL	100000	29000	NULL	NULL	0
BMSB2312280311	1	2023-12-28 18:07:24.000	0	0	1		71800	edc bsi perna 	U2002141628140	NULL	1	NULL	71800	0	NULL	NULL	0
BMSB2312280312	1	2023-12-28 18:09:10.000	0	0	1		47200		U2002141628140	NULL	1	NULL	50000	2800	NULL	NULL	0
BMSB2312280313	1	2023-12-28 18:13:01.000	0	0	1		20500		U2002141628140	NULL	1	NULL	50500	30000	NULL	NULL	0
BMSB2312280314	1	2023-12-28 18:13:48.000	0	0	1		5900		U2002141628140	NULL	1	NULL	20000	14100	NULL	NULL	0
BMSB2312280315	1	2023-12-28 18:17:59.000	0	0	1		126500		U2002141628140	NULL	1	NULL	150000	23500	NULL	NULL	0
BMSB2312280316	1	2023-12-28 18:21:09.000	0	0	1		125000		U2002141628140	NULL	1	NULL	150000	25000	NULL	NULL	0
BMSB2312280317	1	2023-12-28 18:22:12.000	0	0	1		32500		U2002141628140	NULL	1	NULL	50000	17500	NULL	NULL	0
BMSB2312280318	1	2023-12-28 18:25:39.000	0	0	1		2900		U2002141628140	NULL	1	NULL	3000	100	NULL	NULL	0
BMSB2312280319	1	2023-12-28 18:26:01.000	0	0	1		2500		U2002141628140	NULL	1	NULL	4000	1500	NULL	NULL	0
BMSB2312280320	1	2023-12-28 18:27:46.000	0	0	1		51700		U2002141628140	NULL	1	NULL	52000	300	NULL	NULL	0
BMSB2312280321	1	2023-12-28 18:28:35.000	0	0	1		2500		U2002141628140	NULL	1	NULL	5000	2500	NULL	NULL	0
BMSB2312280322	1	2023-12-28 18:29:31.000	0	0	1		31800		U2002141628140	NULL	1	NULL	35000	3200	NULL	NULL	0
BMSB2312280323	1	2023-12-28 18:30:29.000	0	0	1		7500		U2002141628140	NULL	1	NULL	20000	12500	NULL	NULL	0
BMSB2312280324	1	2023-12-28 18:31:09.000	0	0	1		32800		U2002141628140	NULL	1	NULL	50000	17200	NULL	NULL	0
BMSB2312280325	1	2023-12-28 18:31:42.000	0	0	1		32000		U2002141628140	NULL	1	NULL	35000	3000	NULL	NULL	0
BMSB2312280326	1	2023-12-28 18:32:37.000	0	0	1		3000		U2002141628140	NULL	1	NULL	5000	2000	NULL	NULL	0
BMSB2312280327	1	2023-12-28 18:40:27.000	0	0	1		38400		U2002141628140	NULL	1	NULL	50000	11600	NULL	NULL	0
BMSB2312280328	1	2023-12-28 18:40:53.000	0	0	1		8900		U2002141628140	NULL	1	NULL	50000	41100	NULL	NULL	0
BMSB2312280329	1	2023-12-28 18:41:49.000	0	0	1		63800		U2002141628140	NULL	1	NULL	64000	200	NULL	NULL	0
BMSB2312280330	1	2023-12-28 18:44:12.000	0	0	1		2500		U2002141628140	NULL	1	NULL	50000	47500	NULL	NULL	0
BMSB2312280331	1	2023-12-28 18:44:50.000	0	0	1		24900		U2002141628140	NULL	1	NULL	100000	75100	NULL	NULL	0
BMSB2312280332	1	2023-12-28 18:45:20.000	0	0	1		46500		U2002141628140	NULL	1	NULL	50000	3500	NULL	NULL	0
BMSB2312280333	1	2023-12-28 18:48:20.000	0	0	1		10700		U2002141628140	NULL	1	NULL	12000	1300	NULL	NULL	0
BMSB2312280334	1	2023-12-28 18:50:58.000	0	0	1		38800		U2002141628140	NULL	1	NULL	50000	11200	NULL	NULL	0
BMSB2312280335	1	2023-12-28 18:53:47.000	0	0	1		5900		U2002141628140	NULL	1	NULL	6000	100	NULL	NULL	0
BMSB2312280336	1	2023-12-28 18:54:22.000	0	0	1		16500		U2002141628140	NULL	1	NULL	50000	33500	NULL	NULL	0
BMSB2312280337	1	2023-12-28 18:56:48.000	0	0	1		36000		U2002141628140	NULL	1	NULL	36000	0	NULL	NULL	0
BMSB2312280338	1	2023-12-28 18:57:52.000	0	0	1		18700		U2002141628140	NULL	1	NULL	50000	31300	NULL	NULL	0
BMSB2312280339	1	2023-12-28 19:00:10.000	0	0	1		17500		U2002141628140	NULL	1	NULL	20000	2500	NULL	NULL	0
BMSB2312280340	1	2023-12-28 19:01:02.000	0	0	1		51200		U2002141628140	NULL	1	NULL	100000	48800	NULL	NULL	0
BMSB2312280341	1	2023-12-28 19:08:22.000	0	0	1		44100		U2002141628140	NULL	1	NULL	100000	55900	NULL	NULL	0
BMSB2312280342	1	2023-12-28 19:13:58.000	0	0	1		454200	tebus murah 12.000 perna 	U2002141628140	NULL	1	NULL	454200	0	NULL	NULL	0
BMSB2312280343	1	2023-12-28 19:14:37.000	0	0	1		16900	tebus murah 12.000 perna 	U2002141628140	NULL	1	NULL	16900	0	NULL	NULL	0
BMSB2312280344	1	2023-12-28 19:16:36.000	0	0	1		6000		U2002141628140	NULL	1	NULL	10000	4000	NULL	NULL	0
BMSB2312280345	1	2023-12-28 19:17:25.000	0	0	1		14400		U2002141628140	NULL	1	NULL	15000	600	NULL	NULL	0
BMSB2312280346	1	2023-12-28 19:17:54.000	0	0	1		11900		U2002141628140	NULL	1	NULL	20000	8100	NULL	NULL	0
BMSB2312280347	1	2023-12-28 19:18:33.000	0	0	1		28000		U2002141628140	NULL	1	NULL	100000	72000	NULL	NULL	0
BMSB2312280348	1	2023-12-28 19:20:41.000	0	0	1		48900		U2002141628140	NULL	1	NULL	50000	1100	NULL	NULL	0
BMSB2312280349	1	2023-12-28 19:22:02.000	0	0	1		65700		U2002141628140	NULL	1	NULL	70000	4300	NULL	NULL	0
BMSB2312280350	1	2023-12-28 19:22:29.000	0	0	1		32000		U2002141628140	NULL	1	NULL	50000	18000	NULL	NULL	0
BMSB2312280351	1	2023-12-28 19:25:50.000	0	0	1		6900		U2002141628140	NULL	1	NULL	10000	3100	NULL	NULL	0
BMSB2312280352	1	2023-12-28 19:26:41.000	0	0	1		10000		U2002141628140	NULL	1	NULL	10000	0	NULL	NULL	0
BMSB2312280353	1	2023-12-28 19:28:15.000	0	0	1		30000		U2002141628140	NULL	1	NULL	40000	10000	NULL	NULL	0
BMSB2312280354	1	2023-12-28 19:32:45.000	0	0	1		22000		U2002141628140	NULL	1	NULL	50000	28000	NULL	NULL	0
BMSB2312280355	1	2023-12-28 19:33:46.000	0	0	1		80400		U2002141628140	NULL	1	NULL	100000	19600	NULL	NULL	0
BMSB2312280356	1	2023-12-28 19:36:47.000	0	0	1		78300		U2002141628140	NULL	1	NULL	100000	21700	NULL	NULL	0
BMSB2312280357	1	2023-12-28 19:37:28.000	0	0	1		28900		U2002141628140	NULL	1	NULL	50000	21100	NULL	NULL	0
BMSB2312280358	1	2023-12-28 19:38:06.000	0	0	1		11500		U2002141628140	NULL	1	NULL	20000	8500	NULL	NULL	0
BMSB2312280359	1	2023-12-28 19:42:27.000	0	0	1		26300		U2002141628140	NULL	1	NULL	50000	23700	NULL	NULL	0
BMSB2312280360	1	2023-12-28 19:45:16.000	0	0	1		117900		U2002141628140	NULL	1	NULL	118000	100	NULL	NULL	0
BMSB2312280361	1	2023-12-28 19:45:59.000	0	0	1		23800		U2002141628140	NULL	1	NULL	100000	76200	NULL	NULL	0
BMSB2312280362	1	2023-12-28 19:49:32.000	0	0	1		51200		U2002141628140	NULL	1	NULL	100000	48800	NULL	NULL	0
BMSB2312280363	1	2023-12-28 19:50:55.000	0	0	1		30400		U2002141628140	NULL	1	NULL	30500	100	NULL	NULL	0
BMSB2312280364	1	2023-12-28 19:51:27.000	0	0	1		6500		U2002141628140	NULL	1	NULL	7000	500	NULL	NULL	0
BMSB2312280365	1	2023-12-28 19:54:18.000	0	0	1		98000		U2002141628140	NULL	1	NULL	98000	0	NULL	NULL	0
BMSB2312280366	1	2023-12-28 19:57:18.000	0	0	1		76800		U2002141628140	NULL	1	NULL	77000	200	NULL	NULL	0
BMSB2312280367	1	2023-12-28 19:59:34.000	0	0	1		52500		U2002141628140	NULL	1	NULL	102500	50000	NULL	NULL	0
BMSB2312280368	1	2023-12-28 20:01:27.000	0	0	1		66500		U2002141628140	NULL	1	NULL	100000	33500	NULL	NULL	0
BMSB2312280369	1	2023-12-28 20:02:42.000	0	0	1		6900		U2002141628140	NULL	1	NULL	20000	13100	NULL	NULL	0
BMSB2312280370	1	2023-12-28 20:04:30.000	0	0	1		54300		U2002141628140	NULL	1	NULL	100000	45700	NULL	NULL	0
BMSB2312280371	1	2023-12-28 20:07:04.000	0	0	1		7900		U2002141628140	NULL	1	NULL	8000	100	NULL	NULL	0
BMSB2312280372	1	2023-12-28 20:08:40.000	0	0	1		63900		U2002141628140	NULL	1	NULL	64000	100	NULL	NULL	0
BMSB2312280373	1	2023-12-28 20:09:23.000	0	0	1		27000		U2002141628140	NULL	1	NULL	100000	73000	NULL	NULL	0
BMSB2312280374	1	2023-12-28 20:10:02.000	0	0	1		3000		U2002141628140	NULL	1	NULL	3000	0	NULL	NULL	0
BMSB2312280375	1	2023-12-28 20:11:05.000	0	0	1		31500		U2002141628140	NULL	1	NULL	50000	18500	NULL	NULL	0
BMSB2312280376	1	2023-12-28 20:12:14.000	0	0	1		63900		U2002141628140	NULL	1	NULL	100000	36100	NULL	NULL	0
BMSB2312280377	1	2023-12-28 20:13:31.000	0	0	1		46400		U2002141628140	NULL	1	NULL	50000	3600	NULL	NULL	0
BMSB2312280378	1	2023-12-28 20:13:57.000	0	0	1		4500		U2002141628140	NULL	1	NULL	4500	0	NULL	NULL	0
BMSB2312280379	1	2023-12-28 20:14:42.000	0	0	1		7000		U2002141628140	NULL	1	NULL	10000	3000	NULL	NULL	0
BMSB2312280380	1	2023-12-28 20:19:17.000	0	0	1		3500		U2002141628140	NULL	1	NULL	5000	1500	NULL	NULL	0
BMSB2312280381	1	2023-12-28 20:20:43.000	0	0	1		22400		U2002141628140	NULL	1	NULL	25000	2600	NULL	NULL	0
BMSB2312280382	1	2023-12-28 20:21:33.000	0	0	1		4900		U2002141628140	NULL	1	NULL	5000	100	NULL	NULL	0
BMSB2312280383	1	2023-12-28 20:21:59.000	0	0	1		24000		U2002141628140	NULL	1	NULL	24000	0	NULL	NULL	0
BMSB2312280384	1	2023-12-28 20:23:28.000	0	0	1		2000		U2002141628140	NULL	1	NULL	2000	0	NULL	NULL	0
BMSB2312280385	1	2023-12-28 20:24:08.000	0	0	1		3900		U2002141628140	NULL	1	NULL	4000	100	NULL	NULL	0
BMSB2312280386	1	2023-12-28 20:25:52.000	0	0	1		12000		U2002141628140	NULL	1	NULL	12000	0	NULL	NULL	0
BMSB2312280387	1	2023-12-28 20:26:38.000	0	0	1		12900		U2002141628140	NULL	1	NULL	15000	2100	NULL	NULL	0
BMSB2312280388	1	2023-12-28 20:28:33.000	0	0	1		5500		U2002141628140	NULL	1	NULL	10500	5000	NULL	NULL	0
BMSB2312280389	1	2023-12-28 20:29:18.000	0	0	1		19900		U2002141628140	NULL	1	NULL	20000	100	NULL	NULL	0
BMSB2312280390	1	2023-12-28 20:29:48.000	0	0	1		19500		U2002141628140	NULL	1	NULL	20000	500	NULL	NULL	0
BMSB2312280391	1	2023-12-28 20:33:18.000	0	0	1		191500		U2002141628140	NULL	1	NULL	202000	10500	NULL	NULL	0
BMSB2312280392	1	2023-12-28 20:34:44.000	0	0	1		25500		U2002141628140	NULL	1	NULL	50500	25000	NULL	NULL	0
BMSB2312280393	1	2023-12-28 20:35:49.000	0	0	1		42000		U2002141628140	NULL	1	NULL	42000	0	NULL	NULL	0
BMSB2312280394	1	2023-12-28 20:38:44.000	0	0	1		20800		U2002141628140	NULL	1	NULL	21000	200	NULL	NULL	0
BMSB2312280395	1	2023-12-28 20:40:13.000	0	0	1		45500		U2002141628140	NULL	1	NULL	50500	5000	NULL	NULL	0
BMSB2312280396	1	2023-12-28 20:44:34.000	0	0	1		81900		U2002141628140	NULL	1	NULL	82000	100	NULL	NULL	0
BMSB2312280397	1	2023-12-28 20:45:54.000	0	0	1		316000		U2002141628140	NULL	1	NULL	320000	4000	NULL	NULL	0
BMSB2312280398	1	2023-12-28 20:47:14.000	0	0	1		139400		U2002141628140	NULL	1	NULL	150000	10600	NULL	NULL	0
BMSB2312280399	1	2023-12-28 20:51:45.000	0	0	1		17500		U2002141628140	NULL	1	NULL	50500	33000	NULL	NULL	0
BMSB2312280400	1	2023-12-28 20:53:22.000	0	0	1		13900		U2002141628140	NULL	1	NULL	100000	86100	NULL	NULL	0
BMSB2312280401	1	2023-12-28 20:57:51.000	0	0	1		229800		U2002141628140	NULL	1	NULL	300000	70200	NULL	NULL	0
BMSB2312280402	1	2023-12-28 20:59:24.000	0	0	1		64100		U2002141628140	NULL	1	NULL	65000	900	NULL	NULL	0
BMSB2312280403	1	2023-12-28 21:00:54.000	0	0	1		80200		U2002141628140	NULL	1	NULL	100000	19800	NULL	NULL	0
BMSB2312280404	1	2023-12-28 21:01:43.000	0	0	1		11900		U2002141628140	NULL	1	NULL	50000	38100	NULL	NULL	0
BMSB2312280405	1	2023-12-28 21:02:39.000	0	0	1		50200		U2002141628140	NULL	1	NULL	51000	800	NULL	NULL	0
BMSB2312280406	1	2023-12-28 21:04:54.000	0	0	1		26000		U2002141628140	NULL	1	NULL	30000	4000	NULL	NULL	0
BMSB2312280407	1	2023-12-28 21:06:50.000	0	0	1		131400		U2002141628140	NULL	1	NULL	150000	18600	NULL	NULL	0
BMSB2312280408	1	2023-12-28 21:09:06.000	0	0	1		7500		U2002141628140	NULL	1	NULL	20000	12500	NULL	NULL	0
BMSB2312280409	1	2023-12-28 21:10:04.000	0	0	1		56700		U2002141628140	NULL	1	NULL	60000	3300	NULL	NULL	0
BMSB2312280410	1	2023-12-28 21:13:25.000	0	0	1		101900		U2002141628140	NULL	1	NULL	102000	100	NULL	NULL	0
BMSB2312280411	1	2023-12-28 21:13:57.000	0	0	1		35400		U2002141628140	NULL	1	NULL	50000	14600	NULL	NULL	0
